,Alive,BH_ratio,Dead,Trans
409,318,0.5,74,108
410,329,0.55,60,111
411,341,0.6000000000000001,70,89
412,388,0.65,41,71
413,369,0.7000000000000001,38,93
414,390,0.75,52,58
415,408,0.8,30,62
416,419,0.8500000000000001,36,45
417,433,0.9,23,44
418,441,0.9500000000000001,15,44
419,481,1.0,2,17
420,155,0.0,139,206
421,162,0.05,132,206
422,198,0.1,122,180
423,212,0.15000000000000002,103,185
424,223,0.2,107,170
425,241,0.25,101,158
426,235,0.30000000000000004,117,148
427,257,0.35000000000000003,103,140
428,298,0.4,92,110
429,311,0.45,60,129
430,321,0.5,75,104
431,337,0.55,62,101
432,343,0.6000000000000001,65,92
433,361,0.65,60,79
434,395,0.7000000000000001,43,62
435,396,0.75,38,66
436,399,0.8,39,62
437,430,0.8500000000000001,22,48
438,451,0.9,10,39
439,445,0.9500000000000001,18,37
440,476,1.0,3,21
441,160,0.0,137,203
442,189,0.05,114,197
443,214,0.1,128,158
444,213,0.15000000000000002,110,177
445,250,0.2,104,146
446,253,0.25,98,149
447,254,0.30000000000000004,95,151
448,269,0.35000000000000003,77,154
449,302,0.4,85,113
450,291,0.45,78,131
451,308,0.5,80,112
452,347,0.55,61,92
453,363,0.6000000000000001,64,73
454,371,0.65,51,78
455,360,0.7000000000000001,65,75
456,404,0.75,39,57
457,419,0.8,31,50
458,428,0.8500000000000001,23,49
459,434,0.9,20,46
460,461,0.9500000000000001,16,23
461,468,1.0,3,29
462,172,0.0,141,187
463,172,0.05,114,214
464,194,0.1,129,177
465,202,0.15000000000000002,129,169
466,249,0.2,108,143
467,248,0.25,98,154
468,263,0.30000000000000004,91,146
469,269,0.35000000000000003,84,147
470,306,0.4,63,131
471,296,0.45,102,102
472,324,0.5,56,120
473,328,0.55,69,103
474,343,0.6000000000000001,60,97
475,361,0.65,52,87
476,377,0.7000000000000001,49,74
477,400,0.75,44,56
478,407,0.8,34,59
479,423,0.8500000000000001,32,45
480,452,0.9,18,30
481,453,0.9500000000000001,12,35
482,480,1.0,5,15
483,168,0.0,155,177
484,187,0.05,126,187
485,190,0.1,133,177
486,228,0.15000000000000002,114,158
487,207,0.2,114,179
488,240,0.25,120,140
489,254,0.30000000000000004,112,134
490,270,0.35000000000000003,81,149
491,289,0.4,92,119
492,309,0.45,68,123
493,319,0.5,81,100
494,332,0.55,67,101
495,348,0.6000000000000001,64,88
496,364,0.65,52,84
497,373,0.7000000000000001,46,81
498,398,0.75,45,57
499,396,0.8,37,67
500,446,0.8500000000000001,20,34
501,446,0.9,19,35
502,465,0.9500000000000001,12,23
503,469,1.0,4,27
504,180,0.0,126,194
505,176,0.05,144,180
506,195,0.1,119,186
507,192,0.15000000000000002,120,188
508,230,0.2,112,158
509,241,0.25,119,140
510,250,0.30000000000000004,112,138
511,263,0.35000000000000003,93,144
512,272,0.4,84,144
513,310,0.45,74,116
514,314,0.5,73,113
515,341,0.55,74,85
516,350,0.6000000000000001,67,83
517,368,0.65,44,88
518,382,0.7000000000000001,48,70
519,398,0.75,36,66
520,406,0.8,31,63
521,423,0.8500000000000001,34,43
522,446,0.9,24,30
523,453,0.9500000000000001,13,34
524,466,1.0,7,27
525,176,0.0,129,195
526,173,0.05,133,194
527,201,0.1,119,180
528,222,0.15000000000000002,117,161
529,248,0.2,115,137
530,266,0.25,77,157
531,256,0.30000000000000004,90,154
532,265,0.35000000000000003,100,135
533,299,0.4,77,124
534,290,0.45,71,139
535,328,0.5,74,98
536,335,0.55,63,102
537,356,0.6000000000000001,58,86
538,359,0.65,67,74
539,352,0.7000000000000001,53,95
540,384,0.75,37,79
541,395,0.8,40,65
542,434,0.8500000000000001,21,45
543,448,0.9,14,38
544,456,0.9500000000000001,15,29
545,470,1.0,9,21
546,171,0.0,130,199
547,188,0.05,120,192
548,210,0.1,116,174
549,203,0.15000000000000002,132,165
550,248,0.2,107,145
551,241,0.25,110,149
552,256,0.30000000000000004,93,151
553,285,0.35000000000000003,92,123
554,275,0.4,95,130
555,292,0.45,83,125
556,320,0.5,84,96
557,344,0.55,55,101
558,339,0.6000000000000001,47,114
559,362,0.65,59,79
560,390,0.7000000000000001,42,68
561,413,0.75,33,54
562,392,0.8,38,70
563,422,0.8500000000000001,26,52
564,444,0.9,19,37
565,449,0.9500000000000001,13,38
566,474,1.0,3,23
567,165,0.0,136,199
568,172,0.05,128,200
569,203,0.1,123,174
570,203,0.15000000000000002,138,159
571,236,0.2,98,166
572,254,0.25,104,142
573,267,0.30000000000000004,97,136
574,266,0.35000000000000003,93,141
575,302,0.4,72,126
576,311,0.45,58,131
577,315,0.5,71,114
578,327,0.55,74,99
579,365,0.6000000000000001,59,76
580,376,0.65,47,77
581,360,0.7000000000000001,50,90
582,378,0.75,50,72
583,408,0.8,35,57
584,438,0.8500000000000001,22,40
585,444,0.9,19,37
586,464,0.9500000000000001,9,27
587,472,1.0,5,23
588,182,0.0,148,170
589,178,0.05,122,200
590,192,0.1,126,182
591,197,0.15000000000000002,127,176
592,223,0.2,116,161
593,238,0.25,113,149
594,247,0.30000000000000004,111,142
595,274,0.35000000000000003,83,143
596,280,0.4,81,139
597,298,0.45,82,120
598,317,0.5,66,117
599,342,0.55,61,97
600,350,0.6000000000000001,56,94
601,350,0.65,47,103
602,382,0.7000000000000001,36,82
603,408,0.75,31,61
604,408,0.8,44,48
605,430,0.8500000000000001,23,47
606,444,0.9,20,36
607,454,0.9500000000000001,15,31
608,468,1.0,10,22
609,184,0.0,128,188
610,182,0.05,140,178
611,188,0.1,153,159
612,203,0.15000000000000002,125,172
613,226,0.2,107,167
614,229,0.25,110,161
615,272,0.30000000000000004,86,142
616,282,0.35000000000000003,96,122
617,283,0.4,83,134
618,317,0.45,68,115
619,306,0.5,82,112
620,323,0.55,87,90
621,337,0.6000000000000001,67,96
622,376,0.65,51,73
623,380,0.7000000000000001,46,74
624,404,0.75,38,58
625,410,0.8,20,70
626,421,0.8500000000000001,24,55
627,445,0.9,14,41
628,447,0.9500000000000001,18,35
629,482,1.0,3,15
630,168,0.0,141,191
631,188,0.05,113,199
632,186,0.1,140,174
633,211,0.15000000000000002,119,170
634,219,0.2,125,156
635,259,0.25,90,151
636,262,0.30000000000000004,100,138
637,278,0.35000000000000003,79,143
638,286,0.4,87,127
639,300,0.45,81,119
640,316,0.5,75,109
641,327,0.55,63,110
642,359,0.6000000000000001,48,93
643,361,0.65,50,89
644,373,0.7000000000000001,38,89
645,392,0.75,47,61
646,410,0.8,32,58
647,419,0.8500000000000001,28,53
648,428,0.9,24,48
649,456,0.9500000000000001,14,30
650,468,1.0,4,28
651,159,0.0,139,202
652,192,0.05,117,191
653,180,0.1,129,191
654,216,0.15000000000000002,111,173
655,219,0.2,111,170
656,253,0.25,79,168
657,247,0.30000000000000004,117,136
658,272,0.35000000000000003,102,126
659,290,0.4,80,130
660,317,0.45,76,107
661,299,0.5,83,118
662,333,0.55,75,92
663,352,0.6000000000000001,65,83
664,367,0.65,48,85
665,377,0.7000000000000001,48,75
666,399,0.75,32,69
667,411,0.8,30,59
668,405,0.8500000000000001,39,56
669,441,0.9,16,43
670,454,0.9500000000000001,11,35
671,464,1.0,6,30
672,153,0.0,143,204
673,184,0.05,132,184
674,206,0.1,116,178
675,200,0.15000000000000002,122,178
676,201,0.2,114,185
677,231,0.25,106,163
678,265,0.30000000000000004,88,147
679,293,0.35000000000000003,89,118
680,292,0.4,92,116
681,318,0.45,61,121
682,313,0.5,76,111
683,340,0.55,74,86
684,340,0.6000000000000001,53,107
685,361,0.65,58,81
686,376,0.7000000000000001,48,76
687,392,0.75,43,65
688,427,0.8,25,48
689,420,0.8500000000000001,20,60
690,433,0.9,20,47
691,461,0.9500000000000001,13,26
692,474,1.0,4,22
693,161,0.0,136,203
694,186,0.05,133,181
695,201,0.1,124,175
696,214,0.15000000000000002,119,167
697,239,0.2,102,159
698,266,0.25,85,149
699,249,0.30000000000000004,103,148
700,233,0.35000000000000003,103,164
701,293,0.4,82,125
702,303,0.45,81,116
703,330,0.5,70,100
704,344,0.55,61,95
705,337,0.6000000000000001,52,111
706,365,0.65,60,75
707,368,0.7000000000000001,56,76
708,391,0.75,34,75
709,395,0.8,38,67
710,427,0.8500000000000001,28,45
711,446,0.9,19,35
712,455,0.9500000000000001,9,36
713,462,1.0,11,27
714,169,0.0,142,189
715,187,0.05,119,194
716,190,0.1,124,186
717,215,0.15000000000000002,114,171
718,226,0.2,114,160
719,233,0.25,114,153
720,252,0.30000000000000004,95,153
721,267,0.35000000000000003,94,139
722,286,0.4,89,125
723,309,0.45,79,112
724,306,0.5,88,106
725,336,0.55,63,101
726,347,0.6000000000000001,60,93
727,375,0.65,57,68
728,381,0.7000000000000001,43,76
729,384,0.75,37,79
730,395,0.8,40,65
731,434,0.8500000000000001,21,45
732,448,0.9,14,38
733,456,0.9500000000000001,15,29
734,470,1.0,9,21
735,171,0.0,130,199
736,188,0.05,120,192
737,210,0.1,116,174
738,203,0.15000000000000002,132,165
739,248,0.2,107,145
740,241,0.25,110,149
741,256,0.30000000000000004,93,151
742,285,0.35000000000000003,92,123
743,275,0.4,95,130
744,292,0.45,83,125
745,320,0.5,84,96
746,344,0.55,55,101
747,339,0.6000000000000001,47,114
748,362,0.65,59,79
749,390,0.7000000000000001,42,68
750,413,0.75,33,54
751,392,0.8,38,70
752,422,0.8500000000000001,26,52
753,444,0.9,19,37
754,449,0.9500000000000001,13,38
755,474,1.0,3,23
756,170,0.0,137,193
757,180,0.05,136,184
758,211,0.1,121,168
759,213,0.15000000000000002,99,188
760,230,0.2,119,151
761,244,0.25,103,153
762,250,0.30000000000000004,101,149
763,283,0.35000000000000003,80,137
764,279,0.4,79,142
765,300,0.45,77,123
766,323,0.5,72,105
767,341,0.55,67,92
768,355,0.6000000000000001,60,85
769,365,0.65,46,89
770,380,0.7000000000000001,50,70
771,398,0.75,34,68
772,402,0.8,30,68
773,424,0.8500000000000001,22,54
774,443,0.9,15,42
775,454,0.9500000000000001,17,29
776,465,1.0,9,26
777,159,0.0,141,200
778,181,0.05,127,192
779,194,0.1,105,201
780,211,0.15000000000000002,131,158
781,237,0.2,104,159
782,236,0.25,92,172
783,247,0.30000000000000004,111,142
784,274,0.35000000000000003,83,143
785,280,0.4,81,139
786,298,0.45,82,120
787,317,0.5,66,117
788,342,0.55,61,97
789,350,0.6000000000000001,56,94
790,350,0.65,47,103
791,382,0.7000000000000001,36,82
792,408,0.75,31,61
793,408,0.8,44,48
794,430,0.8500000000000001,23,47
795,444,0.9,20,36
796,454,0.9500000000000001,15,31
797,468,1.0,10,22
798,184,0.0,128,188
799,182,0.05,140,178
800,188,0.1,153,159
801,203,0.15000000000000002,125,172
802,226,0.2,107,167
803,229,0.25,110,161
804,272,0.30000000000000004,86,142
805,282,0.35000000000000003,96,122
806,283,0.4,83,134
807,317,0.45,68,115
808,306,0.5,82,112
809,323,0.55,87,90
810,353,0.6000000000000001,52,95
811,365,0.65,57,78
812,396,0.7000000000000001,33,71
813,387,0.75,44,69
814,418,0.8,31,51
815,426,0.8500000000000001,27,47
816,453,0.9,22,25
817,449,0.9500000000000001,14,37
818,462,1.0,10,28
819,160,0.0,139,201
820,174,0.05,144,182
821,200,0.1,121,179
822,225,0.15000000000000002,108,167
823,235,0.2,102,163
824,234,0.25,102,164
825,260,0.30000000000000004,101,139
826,260,0.35000000000000003,93,147
827,311,0.4,78,111
828,321,0.45,72,107
829,320,0.5,68,112
830,304,0.55,69,127
831,371,0.6000000000000001,53,76
832,373,0.65,56,71
833,378,0.7000000000000001,53,69
834,407,0.75,40,53
835,412,0.8,26,62
836,419,0.8500000000000001,32,49
837,429,0.9,22,49
838,455,0.9500000000000001,12,33
839,466,1.0,8,26
840,183,0.0,135,182
841,172,0.05,114,214
842,203,0.1,110,187
843,186,0.15000000000000002,147,167
844,212,0.2,124,164
845,231,0.25,104,165
846,258,0.30000000000000004,85,157
847,274,0.35000000000000003,87,139
848,290,0.4,77,133
849,298,0.45,86,116
850,324,0.5,63,113
851,346,0.55,62,92
852,351,0.6000000000000001,53,96
853,358,0.65,58,84
854,371,0.7000000000000001,47,82
855,411,0.75,32,57
856,411,0.8,34,55
857,429,0.8500000000000001,22,49
858,419,0.9,20,61
859,465,0.9500000000000001,12,23
860,467,1.0,4,29
861,158,0.0,150,192
862,182,0.05,132,186
863,189,0.1,127,184
864,202,0.15000000000000002,120,178
865,237,0.2,112,151
866,246,0.25,109,145
867,274,0.30000000000000004,94,132
868,283,0.35000000000000003,81,136
869,275,0.4,86,139
870,317,0.45,76,107
871,313,0.5,67,120
872,333,0.55,71,96
873,348,0.6000000000000001,67,85
874,362,0.65,52,86
875,379,0.7000000000000001,45,76
876,389,0.75,38,73
877,404,0.8,35,61
878,420,0.8500000000000001,26,54
879,438,0.9,17,45
880,449,0.9500000000000001,18,33
881,468,1.0,8,24
882,180,0.0,122,198
883,175,0.05,122,203
884,212,0.1,103,185
885,203,0.15000000000000002,119,178
886,230,0.2,106,164
887,233,0.25,129,138
888,249,0.30000000000000004,111,140
889,292,0.35000000000000003,83,125
890,293,0.4,76,131
891,303,0.45,69,128
892,321,0.5,77,102
893,341,0.55,66,93
894,359,0.6000000000000001,70,71
895,366,0.65,52,82
896,371,0.7000000000000001,36,93
897,388,0.75,38,74
898,414,0.8,26,60
899,427,0.8500000000000001,35,38
900,455,0.9,13,32
901,451,0.9500000000000001,14,35
902,476,1.0,5,19
903,149,0.0,141,210
904,197,0.05,123,180
905,198,0.1,135,167
906,208,0.15000000000000002,116,176
907,235,0.2,108,157
908,241,0.25,109,150
909,269,0.30000000000000004,88,143
910,266,0.35000000000000003,81,153
911,275,0.4,80,145
912,312,0.45,76,112
913,340,0.5,60,100
914,342,0.55,67,91
915,345,0.6000000000000001,69,86
916,367,0.65,53,80
917,384,0.7000000000000001,35,81
918,402,0.75,38,60
919,423,0.8,27,50
920,426,0.8500000000000001,25,49
921,444,0.9,13,43
922,456,0.9500000000000001,13,31
923,470,1.0,11,19
924,171,0.0,131,198
925,179,0.05,133,188
926,206,0.1,112,182
927,220,0.15000000000000002,122,158
928,207,0.2,120,173
929,249,0.25,103,148
930,253,0.30000000000000004,106,141
931,265,0.35000000000000003,104,131
932,284,0.4,90,126
933,299,0.45,72,129
934,325,0.5,67,108
935,366,0.55,52,82
936,352,0.6000000000000001,48,100
937,356,0.65,45,99
938,370,0.7000000000000001,56,74
939,395,0.75,41,64
940,402,0.8,50,48
941,425,0.8500000000000001,28,47
942,451,0.9,14,35
943,456,0.9500000000000001,13,31
944,470,1.0,6,24
945,170,0.0,143,187
946,175,0.05,117,208
947,176,0.1,145,179
948,214,0.15000000000000002,128,158
949,230,0.2,123,147
950,242,0.25,106,152
951,255,0.30000000000000004,101,144
952,265,0.35000000000000003,98,137
953,275,0.4,89,136
954,317,0.45,72,111
955,307,0.5,76,117
956,324,0.55,69,107
957,331,0.6000000000000001,79,90
958,369,0.65,49,82
959,378,0.7000000000000001,55,67
960,396,0.75,36,68
961,417,0.8,37,46
962,421,0.8500000000000001,25,54
963,437,0.9,16,47
964,453,0.9500000000000001,15,32
965,479,1.0,7,14
966,162,0.0,141,197
967,168,0.05,137,195
968,190,0.1,118,192
969,223,0.15000000000000002,116,161
970,213,0.2,112,175
971,239,0.25,107,154
972,256,0.30000000000000004,98,146
973,271,0.35000000000000003,105,124
974,276,0.4,94,130
975,287,0.45,86,127
976,320,0.5,64,116
977,332,0.55,68,100
978,354,0.6000000000000001,63,83
979,358,0.65,53,89
980,395,0.7000000000000001,46,59
981,397,0.75,38,65
982,405,0.8,33,62
983,417,0.8500000000000001,27,56
984,421,0.9,22,57
985,458,0.9500000000000001,12,30
986,469,1.0,8,23
987,170,0.0,129,201
988,182,0.05,138,180
989,180,0.1,127,193
990,204,0.15000000000000002,119,177
991,221,0.2,111,168
992,238,0.25,105,157
993,247,0.30000000000000004,103,150
994,275,0.35000000000000003,91,134
995,296,0.4,89,115
996,312,0.45,77,111
997,298,0.5,85,117
998,344,0.55,64,92
999,353,0.6000000000000001,58,89
1000,383,0.65,38,79
1001,374,0.7000000000000001,55,71
1002,388,0.75,38,74
1003,421,0.8,28,51
1004,423,0.8500000000000001,26,51
1005,442,0.9,21,37
1006,454,0.9500000000000001,13,33
1007,468,1.0,6,26
1008,158,0.0,143,199
1009,193,0.05,120,187
1010,184,0.1,133,183
1011,224,0.15000000000000002,118,158
1012,207,0.2,115,178
1013,251,0.25,106,143
1014,265,0.30000000000000004,102,133
1015,276,0.35000000000000003,91,133
1016,303,0.4,83,114
1017,289,0.45,77,134
1018,334,0.5,71,95
1019,354,0.55,59,87
